Id,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
9996,21-03-2016 02:50,50,0,21.815,37.3175,18.82333333,40.93333333,22.1,36.79,19.79,36.76,19.5,45.53,3.826666667,65.63333333,19.29,32.2,23.1,44.7,19.6,40.32666667,4.42E+00,761.1333333,95.5,1.166666667,53.83333333,3.75E+00,36.60336037,36.60336037
9997,21-03-2016 03:00,40,0,21.79,37.29,18.79,40.9,22.1,36.79,19.79,36.76,19.5,45.59,3.966666667,66.22666667,19.29,32.2,23.1,44.9,19.6,40.4,4.50E+00,761.1,96,1,52,3.90E+00,24.93030032,24.93030032
9998,21-03-2016 03:10,30,0,21.79,37.29,18.79,40.96666667,22.1,36.79,19.79,36.7,19.39,45.5,4.063333333,66.85666667,19.29,32.2,23.06666667,44.96666667,19.6,40.5,4.55E+00,761.1,95.83333333,1,51.33333333,3.93E+00,25.16881456,25.16881456
9999,21-03-2016 03:20,30,0,21.79,37.29,18.7,41.12666667,22.1,36.79,19.79,36.7,19.39,45.56,4.19,66.66333333,19.29,32.2,23,44.9,19.6,40.5,4.60E+00,761.1,95.66666667,1,50.66666667,3.97E+00,28.40581193,28.40581193
10000,21-03-2016 03:30,50,0,21.7,37.32666667,18.7,41.2,22.1,36.9,19.79,36.73,19.39,45.59,3.966666667,65.8,19.29,32.2,23,44.79,19.6,40.53,4.65E+00,761.1,95.5,1,50,4.00E+00,32.63385212,32.63385212
10001,21-03-2016 03:40,50,0,21.7,37.4,18.65,41.245,22.1,36.9,19.79,36.73,19.39,45.59,3.9,66.32666667,19.29,32.23,23,44.73,19.6,40.59,4.70E+00,761.1,95.33333333,1,49.33333333,4.03E+00,3.235624672,3.235624672
10002,21-03-2016 03:50,70,0,21.63333333,37.32666667,18.6,41.23,22.1,36.9,19.7,36.7,19.39,45.7,4.06,67.06333333,19.29,32.29,22.89,44.66333333,19.6,40.59,4.75E+00,761.1,95.16666667,1,48.66666667,4.07E+00,33.83062009,33.83062009
10003,21-03-2016 04:00,50,0,21.63333333,37.32666667,18.53333333,41.29,22.1,36.9,19.76,36.7,19.39,45.7,4,66.99666667,19.29,32.23,22.96333333,44.59,19.6,40.66333333,4.80E+00,761.1,95,1,48,4.10E+00,36.76858463,36.76858463
10004,21-03-2016 04:10,50,0,21.6,37.29,18.56666667,41.4,22.13333333,36.9,19.7,36.7,19.35666667,45.7,4.366666667,68.62333333,19.29,32.29,22.89,44.53,19.6,40.7,4.77E+00,761.0666667,95.33333333,1,48.66666667,4.12E+00,5.564983364,5.564983364
10005,21-03-2016 04:20,60,0,21.6,37.29,18.5,41.46666667,22.13333333,36.9,19.7,36.7,19.35666667,45.7,4.5,68.16333333,19.29,32.29,22.89,44.66333333,19.6,40.76,4.73E+00,761.0333333,95.66666667,1,49.33333333,4.13E+00,2.332730894,2.332730894
10006,21-03-2016 04:30,50,0,21.56666667,37.4,18.5,41.59,22.2,36.93333333,19.7,36.7,19.29,45.79,4.23,67.03,19.29,32.29,22.89,44.66333333,19.6,40.79,4.70E+00,761,96,1,50,4.15E+00,6.545515615,6.545515615
10007,21-03-2016 04:40,50,0,21.5,37.4,18.42666667,41.59,22.2,37,19.7,36.7,19.29,45.79,4.165,67.7225,19.26,32.29,22.89,44.59,19.6,40.79,4.67E+00,760.9666667,96.33333333,1,50.66666667,4.17E+00,44.04781826,44.04781826
10008,21-03-2016 04:50,60,0,21.5,37.43333333,18.39,41.62666667,22.2,37,19.7,36.7,19.29,45.79,4.263333333,68.12666667,19.26,32.36333333,22.79,44.29,19.6,40.86333333,4.63E+00,760.9333333,96.66666667,1,51.33333333,4.18E+00,41.98627447,41.98627447
10009,21-03-2016 05:00,60,0,21.5,37.5,18.39,41.7,22.2,37,19.7,36.7,19.29,45.86333333,4.433333333,68.62333333,19.29,32.4,22.79,44.29,19.66666667,40.96666667,4.60E+00,760.9,97,1,52,4.20E+00,43.407136,43.407136
10010,21-03-2016 05:10,60,0,21.5,37.5,18.39,41.82666667,22.2,37,19.7,36.7,19.29,45.9,4.5,68.62333333,19.245,32.345,22.79,44.2,19.6,40.9,4.60E+00,760.9333333,97,1,52.66666667,4.18E+00,1.669146307,1.669146307
10011,21-03-2016 05:20,60,0,21.42666667,37.43333333,18.32333333,41.9,22.2,37,19.7,36.7,19.2225,45.8175,4.53,68.46666667,19.23,32.32666667,22.79,44.2,19.6,41,4.60E+00,760.9666667,97,1,53.33333333,4.17E+00,5.395349779,5.395349779
10012,21-03-2016 05:30,50,0,21.39,37.4,18.29,41.93333333,22.2,37,19.7,36.7,19.2,45.86333333,4.656666667,68.73333333,19.23,32.32666667,22.79,44.13333333,19.66666667,41.06,4.60E+00,761,97,1,54,4.15E+00,27.46484446,27.46484446
10013,21-03-2016 05:40,50,0,21.39,37.4,18.29,42.06,22.2,37.09,19.66666667,36.7,19.26,45.9,4.9,69.02666667,19.29,32.4,22.79,44,19.66666667,41.09,4.60E+00,761.0333333,97,1,54.66666667,4.13E+00,5.465887126,5.465887126
10014,21-03-2016 05:50,50,0,21.35666667,37.5,18.29,42.09,22.2,37.09,19.6,36.7,19.2,45.9,4.966666667,68.96666667,19.2,32.29,22.79,44,19.6,41.03,4.60E+00,761.0666667,97,1,55.33333333,4.12E+00,36.12952582,36.12952582
10015,21-03-2016 06:00,50,0,21.35666667,37.5,18.29,42.16333333,22.2,37.09,19.6,36.7,19.2,45.9,5.03,69.25666667,19.2,32.36333333,22.76,43.9,19.6,41.09,4.60E+00,761.1,97,1,56,4.10E+00,36.25051378,36.25051378
10016,21-03-2016 06:10,90,0,21.29,37.645,18.29,42.23,22.2,37.09,19.6,36.7,19.2,45.96666667,5.156666667,69.73,19.2,32.4,22.7,43.9,19.66666667,41.29666667,4.75E+00,761.1,97,1.333333333,56.83333333,4.25E+00,39.47609314,39.47609314
10017,21-03-2016 06:20,60,0,21.29,38.03,18.29,42.36333333,22.16666667,37,19.6,36.7,19.2,46,5.226666667,69.99666667,19.2,32.4,22.7,43.82666667,19.6,41.4,4.90E+00,761.1,97,1.666666667,57.66666667,4.40E+00,30.87391224,30.87391224
10018,21-03-2016 06:30,70,0,21.29,38.22333333,18.2,42.53,22.1,36.93333333,19.6,36.76,19.2,46,5.366666667,70.33,19.2,32.43333333,22.7,43.9,19.6,41.32666667,5.05E+00,761.1,97,2,58.5,4.55E+00,25.15036832,25.15036832
10019,21-03-2016 06:40,370,0,21.29,38.16333333,18.2,42.59,22.1,36.9,19.6,36.86,19.2,46.03,5.433333333,70.79333333,19.2,32.5,22.66666667,43.83333333,19.6,41.29,5.20E+00,761.1,97,2.333333333,59.33333333,4.70E+00,22.80747115,22.80747115
10020,21-03-2016 06:50,70,0,21.29,38.03,18.2,42.59,22.03333333,36.82666667,19.6,37.06,19.2,46.09,5.5,71,19.2,32.5,22.6,43.76,19.6,41.36333333,5.35E+00,761.1,97,2.666666667,60.16666667,4.85E+00,1.733290125,1.733290125
10021,21-03-2016 07:00,60,10,21.26,38.03,18.2,42.62666667,22,36.66333333,19.6,37.23,19.2,46.12666667,5.53,71.29333333,19.2,32.56,22.6,43.96333333,19.7,41.56,5.50E+00,761.1,97,3,61,5.00E+00,10.48194217,10.48194217
10022,21-03-2016 07:10,50,0,21.2,38.22333333,18.2,42.62666667,22,36.59,19.6,37.36333333,19.26,46.33333333,5.656666667,71.62666667,19.2,32.53,22.6,43.89,19.7,41.43333333,5.57E+00,761.1333333,96.66666667,3,61.33333333,5.02E+00,17.13936396,17.13936396
10023,21-03-2016 07:20,50,0,21.2,38.29,18.2,42.79,22,36.7,19.6,37.62666667,19.29,46.05666667,5.833333333,71.76333333,19.2,32.59,22.6,43.52666667,19.63333333,41.29,5.63E+00,761.1666667,96.33333333,3,61.66666667,5.03E+00,27.27974004,27.27974004
10024,21-03-2016 07:30,70,0,21.2,38.29,18.2,42.86333333,22,36.7,19.66666667,37.76,19.35666667,45.33,5.85,71.7175,19.26,32.7,22.6,43.26666667,19.63333333,41.23,5.70E+00,761.2,96,3,62,5.05E+00,38.47422082,38.47422082
10025,21-03-2016 07:40,80,0,21.2,38.46666667,18.23,42.96333333,21.96333333,36.7,19.6,37.79,19.32333333,44.69333333,5.966666667,72.06,19.2,32.7,22.5,42.93,19.6,41.16333333,5.77E+00,761.2333333,95.66666667,3,62.33333333,5.07E+00,21.43823418,21.43823418
10026,21-03-2016 07:50,70,0,21.2,38.4,18.23,43.09,21.89,36.7225,19.6,37.79,19.39,44.36,6.123333333,72.15666667,19.26,32.76,22.5,42.73,19.6,41.0675,5.83E+00,761.2666667,95.33333333,3,62.66666667,5.08E+00,34.32308355,34.32308355
10027,21-03-2016 08:00,80,0,21.2,38.43333333,18.29,43.29,21.89,36.79,19.6,37.79,19.39,44.02666667,6.263333333,72.23,19.2,32.76,22.46333333,42.49,19.6,40.93333333,5.90E+00,761.3,95,3,63,5.10E+00,26.09344942,26.09344942
10028,21-03-2016 08:10,70,0,21.2,38.5,18.29,43.23,22,36.79,19.6,37.73,19.39,43.76666667,6.563333333,72.43333333,19.26,32.86333333,22.39,42.23,19.6,40.86333333,6.00E+00,761.3333333,94.5,3,55.83333333,5.12E+00,39.82681842,39.82681842
10029,21-03-2016 08:20,60,0,21.2,38.5,18.39,43.09,21.92666667,36.79,19.6,37.7,19.39,43.46666667,6.763333333,71.89333333,19.2,32.79,22.39,42.09,19.6,40.73,6.10E+00,761.3666667,94,3,48.66666667,5.13E+00,45.15260141,45.15260141
10030,21-03-2016 08:30,60,0,21.2,38.56,18.39,43.03,22,36.9,19.6,37.7,19.4175,43.3175,6.866666667,71.52666667,19.2,32.86333333,22.39,42.03,19.6,40.7,6.20E+00,761.4,93.5,3,41.5,5.15E+00,21.6228582,21.6228582
10031,21-03-2016 08:40,370,0,21.2,38.59,18.42666667,43.03,22,36.9,19.6,37.7,19.5,43.23,7.126666667,71.19333333,19.2,32.9,22.29,41.86333333,19.6,40.62666667,6.30E+00,761.4333333,93,3,34.33333333,5.17E+00,16.59702366,16.59702366
10032,21-03-2016 08:50,380,0,21.2,38.59,18.5,42.96333333,21.92666667,36.9,19.6,37.66333333,19.5,43.09,7.156666667,70.06,19.2,32.9,22.29,41.79,19.6,40.5,6.40E+00,761.4666667,92.5,3,27.16666667,5.18E+00,45.8557278,45.8557278
10033,21-03-2016 09:00,50,0,21.2,38.65666667,18.5,42.9,21.92666667,36.9,19.6,37.59,19.5,43.03,7.09,69.99333333,19.26,32.96666667,22.29,41.66333333,19.6,40.43333333,6.50E+00,761.5,92,3,20,5.20E+00,10.46398564,10.46398564
10034,21-03-2016 09:10,70,0,21.2,38.79,18.5,42.9,22,36.9,19.6,37.59,19.5,42.9,7.226666667,69.59666667,19.26,32.96666667,22.29,41.5675,19.6,40.4,6.63E+00,761.5333333,90.5,3,21.33333333,5.10E+00,40.63673724,40.63673724
10035,21-03-2016 09:20,60,0,21.2,38.79,18.63333333,42.82666667,22,36.9,19.6,37.59,19.5,42.82666667,7.366666667,67.79,19.29,33.03,22.23,41.36,19.6,40.32666667,6.77E+00,761.5666667,89,3,22.66666667,5.00E+00,15.03564091,15.03564091
10036,21-03-2016 09:30,50,0,21.2,38.79,18.76,42.69333333,22,36.9,19.6,37.59,19.5,42.79,7.563333333,65.06666667,19.29,33.09,22.2,41.26,19.6,40.26,6.90E+00,761.6,87.5,3,24,4.90E+00,28.60912272,28.60912272
10037,21-03-2016 09:40,60,0,21.2,38.79,18.82333333,42.5,22,36.9,19.6,37.53,19.5,42.73,7.83,62.8,19.23,33.03,22.2,41.12666667,19.6,40.2,7.03E+00,761.6333333,86,3,25.33333333,4.80E+00,19.33910873,19.33910873
10038,21-03-2016 09:50,50,0,21.2,38.79,18.89,42.475,22,36.9,19.6,37.59,19.5,42.59,8.166666667,59.76666667,19.29,33.09,22.2,41.06,19.6,40.09,7.17E+00,761.6666667,84.5,3,26.66666667,4.70E+00,13.97408373,13.97408373
10039,21-03-2016 10:00,60,0,21.26,38.86333333,18.89,42.32666667,22,36.9,19.6,37.53,19.5,42.59,8.433333333,56.9,19.29,33.09,22.13333333,41,19.6,40.03,7.30E+00,761.7,83,3,28,4.60E+00,13.00214338,13.00214338
10040,21-03-2016 10:10,50,0,21.2,38.79,19.03333333,42.2,22,36.9,19.63333333,37.53,19.5,42.5,8.666666667,53.33333333,19.29,33.09,22.16666667,40.9,19.6,40,7.48E+00,761.7166667,81.66666667,3,30,4.53E+00,47.96918044,47.96918044
10041,21-03-2016 10:20,40,0,21.26,38.79,19.1,42.12666667,22,36.9,19.7,37.53,19.5,42.43333333,8.9975,49.77,19.29,33.09,22.1,40.9,19.6,39.93333333,7.67E+00,761.7333333,80.33333333,3,32,4.47E+00,31.70662924,31.70662924
10042,21-03-2016 10:30,60,0,21.29,38.76,19.23,41.86333333,22,36.9,19.7,37.59,19.5,42.36333333,9.396666667,46.83333333,19.29,33.09,22.1,40.79,19.6,39.86333333,7.85E+00,761.75,79,3,34,4.40E+00,4.093862849,4.093862849
10043,21-03-2016 10:40,50,0,21.29,38.62666667,19.29,41.65666667,22,36.9,19.7,37.79666667,19.5,42.36333333,9.69,42.62666667,19.29,33.09,22.1,40.73,19.6,39.79,8.03E+00,761.7666667,77.66666667,3,36,4.33E+00,46.31031203,46.31031203
10044,21-03-2016 10:50,40,0,21.29,38.56,19.32333333,41.19333333,21.96333333,36.9,20.09666667,38.09,19.5,42.76666667,9.823333333,40.76,19.29,33.03,22.1,40.46666667,19.6,39.63333333,8.22E+00,761.7833333,76.33333333,3,38,4.27E+00,44.54712652,44.54712652
10045,21-03-2016 11:00,70,0,21.29,38.43333333,19.46333333,40.86,21.89,36.9,20.43,37.89,19.42666667,42.96666667,10.03333333,35.23,19.29,32.86333333,22.1,40.26666667,19.6,39.375,8.40E+00,761.8,75,3,40,4.20E+00,45.60425053,45.60425053
10046,21-03-2016 11:10,60,0,21.29,38.22333333,19.5,40.4,21.89,36.79,20.5,37.59,19.39,43.09,10.1,30.43,19.29,32.65666667,22.06666667,39.9,19.6,39.2,8.38E+00,761.8,73.33333333,3.166666667,40,3.83E+00,35.92492811,35.92492811
10047,21-03-2016 11:20,60,0,21.29,38.03,19.5,40.06666667,21.85666667,36.83333333,20.5,37.59,19.39,43.16333333,9.823333333,29.46666667,19.2,32.26,22,39.56666667,19.6,38.96666667,8.37E+00,761.8,71.66666667,3.333333333,40,3.47E+00,34.12638566,34.12638566
10048,21-03-2016 11:30,60,0,21.29,37.86333333,19.39,39.66333333,21.79,36.7,20.46333333,37.52666667,19.39,43.2,9.69,30.33333333,19.2675,32.095,22,39.22333333,19.6,38.82666667,8.35E+00,761.8,70,3.5,40,3.10E+00,27.75932302,27.75932302
10049,21-03-2016 11:40,60,0,21.29,37.65666667,19.32333333,39.53,21.79,36.76,20.39,37.4,19.34,43.2,9.566666667,30.06666667,19.29,31.92666667,22,39.03,19.6,38.59,8.33E+00,761.8,68.33333333,3.666666667,40,2.73E+00,20.08547179,20.08547179
10050,21-03-2016 11:50,70,0,21.29,37.46666667,19.29,39.36333333,21.79,36.7,20.46333333,37.4,19.32333333,43.12666667,9.566666667,30,19.2,31.66666667,21.89,38.76,19.6,38.53,8.32E+00,761.8,66.66666667,3.833333333,40,2.37E+00,43.19188952,43.19188952
10051,21-03-2016 12:00,70,0,21.29,37.32666667,19.29,39.29,21.79,36.7,20.39,37.29,19.29,43.09,9.666666667,28.39333333,19.2,31.53333333,21.89,38.62666667,19.5,38.36333333,8.30E+00,761.8,65,4,40,2.00E+00,3.720697435,3.720697435
10052,21-03-2016 12:10,70,0,21.29,37.22333333,19.29,39.16333333,21.79,36.62666667,20.39,37.15666667,19.35666667,43.03,9.8,27,19.23,31.39,21.89,38.36333333,19.5,38.23,8.47E+00,761.75,64.66666667,3.833333333,40,2.08E+00,14.16422429,14.16422429
10053,21-03-2016 12:20,60,0,21.29,37.09,19.29,39.03,21.79,36.46666667,20.39,36.79666667,19.29,42.9,10.1,26.19,19.23,31.26333333,21.82333333,38.23,19.5,38.06,8.63E+00,761.7,64.33333333,3.666666667,40,2.17E+00,8.131871768,8.131871768
10054,21-03-2016 12:30,50,0,21.29,36.86333333,19.32333333,38.72333333,21.79,36.4,20.39,36.46333333,19.29,42.82666667,10.5,25.06333333,19.2,31.16666667,21.84,38.1,19.5,37.86,8.80E+00,761.65,64,3.5,40,2.25E+00,38.19482923,38.19482923
10055,21-03-2016 12:40,60,0,21.29,36.695,19.39,38.46333333,21.79,36.29,20.29,36.22333333,19.29,42.7,10.8,22.83333333,19.2,31.03333333,21.79,37.96666667,19.5,37.72333333,8.97E+00,761.6,63.66666667,3.333333333,40,2.33E+00,5.818785843,5.818785843
10056,21-03-2016 12:50,50,0,21.29,36.59,19.42666667,38.29,21.79,36.29,20.29,36.03,19.29,42.62666667,10.93333333,22.42666667,19.2,30.96333333,21.79,37.82666667,19.5,37.53,9.13E+00,761.55,63.33333333,3.166666667,40,2.42E+00,8.373591071,8.373591071
10057,21-03-2016 13:00,50,0,21.23,36.4,19.5,38.15666667,21.79,36.29,20.29,35.86333333,19.29,42.5,11.16,21.32333333,19.2,30.89,21.79,37.76,19.5,37.46666667,9.30E+00,761.5,63,3,40,2.50E+00,23.79417607,23.79417607
10058,21-03-2016 13:10,50,0,21.29,36.4,19.5,37.95,21.79,36.23,20.29,35.73,19.29,42.43333333,11.16,20.59666667,19.2,30.79,21.79,37.7,19.5,37.32666667,9.27E+00,761.4333333,63.16666667,3,40,2.52E+00,0.289422099,0.289422099
10059,21-03-2016 13:20,60,0,21.23,36.2,19.6,37.76,21.79,36.2,20.2,35.5,19.29,42.26,11.4,19.59,19.26,30.79,21.76,37.62666667,19.5,37.26,9.23E+00,761.3666667,63.33333333,3,40,2.53E+00,48.72066452,48.72066452
10060,21-03-2016 13:30,60,0,21.23,36.12666667,19.6,37.62666667,21.79,36.12666667,20.2,35.43333333,19.29,42.2,11.36,20.06666667,19.26,30.66666667,21.76,37.62666667,19.5,37.12666667,9.20E+00,761.3,63.5,3,40,2.55E+00,5.707387929,5.707387929
10061,21-03-2016 13:40,70,0,21.26,36.06,19.6,37.46666667,21.79,35.93,20.2,35.4,19.29,42.16333333,11.16666667,20.26,19.2,30.53333333,21.76,37.5,19.5,37,9.17E+00,761.2333333,63.66666667,3,40,2.57E+00,4.038715444,4.038715444
10062,21-03-2016 13:50,40,0,21.2,36,19.6,37.32666667,21.79,35.79,20.2,35.32666667,19.29,42.09,11.06333333,20.03,19.2,30.5,21.7,37.43333333,19.5,36.93333333,9.13E+00,761.1666667,63.83333333,3,40,2.58E+00,16.14597205,16.14597205
10063,21-03-2016 14:00,30,0,21.23,35.9,19.63333333,37.29,21.79,35.7,20.2,35.2,19.29,42,11.26333333,20.09666667,19.2,30.5,21.7,37.36333333,19.5,36.86333333,9.10E+00,761.1,64,3,40,2.60E+00,5.939254747,5.939254747
10064,21-03-2016 14:10,30,0,21.23,35.82666667,19.7,37.23,21.79,35.7,20.13333333,35.2,19.23,41.93333333,11.56666667,19.93333333,19.2,30.46333333,21.7,37.29,19.5,36.7225,9.18E+00,761.0333333,63.66666667,2.666666667,40,2.62E+00,49.28862345,49.28862345
10065,21-03-2016 14:20,30,0,21.2,35.76,19.6,37,21.7,35.745,20.1,35.2,19.29,41.96666667,11.42666667,19.53333333,19.2,30.39,21.7,37.2,19.5,36.7,9.27E+00,760.9666667,63.33333333,2.333333333,40,2.63E+00,20.20738219,20.20738219
10066,21-03-2016 14:30,60,0,21.2,35.7,19.6,37,21.7,35.59,20.1,35.2,19.29,41.9,11.13,19.86,19.2,30.32333333,21.63333333,37.06666667,19.5,36.59,9.35E+00,760.9,63,2,40,2.65E+00,12.08909532,12.08909532
10067,21-03-2016 14:40,50,0,21.2,35.59,19.56666667,37,21.7,35.66333333,20.1,35.2,19.2,41.7,11.13,20.46666667,19.2,30.39,21.6,37,19.5,36.59,9.43E+00,760.8333333,62.66666667,1.666666667,40,2.67E+00,17.74394541,17.74394541
10068,21-03-2016 14:50,60,0,21.2,35.59,19.56666667,37,21.66666667,35.7,20.1,35.2,19.245,41.6725,11.39333333,21.56666667,19.2,30.39,21.6,37,19.5,36.59,9.52E+00,760.7666667,62.33333333,1.333333333,40,2.68E+00,7.662004209,7.662004209
10069,21-03-2016 15:00,60,0,21.2,35.5,19.6,36.86333333,21.66666667,35.62666667,20.1,35.2,19.26,41.59,12.13333333,21.36666667,19.2,30.42666667,21.6,37,19.5,36.53,9.60E+00,760.7,62,1,40,2.70E+00,14.37738131,14.37738131
10070,21-03-2016 15:10,60,0,21.2,35.5,19.6,36.73,21.7,35.52666667,20.06666667,35.16333333,19.29,41.5,12.6,19.29,19.2,30.42666667,21.6,37,19.42666667,36.43333333,9.58E+00,760.65,62,1.166666667,38,2.67E+00,12.83360736,12.83360736
10071,21-03-2016 15:20,50,0,21.2,35.5,19.7,36.76,21.7,35.4,20.06666667,35.16333333,19.29,41.5,12.66,18.56333333,19.29,30.5,21.6,37,19.5,36.43333333,9.57E+00,760.6,62,1.333333333,36,2.63E+00,7.884512539,7.884512539
10072,21-03-2016 15:30,60,0,21.2,35.5,19.7,36.7,21.7,35.36333333,20,35.2,19.26,41.36333333,12.36,18.43,19.23,30.42666667,21.6,37,19.42666667,36.32666667,9.55E+00,760.55,62,1.5,34,2.60E+00,1.488582324,1.488582324
10073,21-03-2016 15:40,50,0,21.2,35.5,19.7,36.66333333,21.7,35.29,20,35.2,19.2,41.23,12.22666667,18.35666667,19.29,30.39,21.5,36.96666667,19.42666667,36.32666667,9.53E+00,760.5,62,1.666666667,32,2.57E+00,40.58141859,40.58141859
10074,21-03-2016 15:50,50,0,21.2,35.5,19.63333333,36.59,21.7,35.29,20,35.09,19.2,41.2,11.93333333,18.26,19.23,30.32333333,21.5,36.9,19.42666667,36.23,9.52E+00,760.45,62,1.833333333,30,2.53E+00,28.95864076,28.95864076
10075,21-03-2016 16:00,60,0,21.2,35.5,19.6,36.59,21.7,35.29,20,35.16333333,19.2,41.2,11.93333333,18.8,19.29,30.39,21.5,36.9,19.42666667,36.15666667,9.50E+00,760.4,62,2,28,2.50E+00,28.83659698,28.83659698
10076,21-03-2016 16:10,50,0,21.13333333,35.4,19.6,36.53,21.7,35.2,20,35.2,19.2,41.09,11.8,19.23,19.29,30.39,21.5,36.79,19.46333333,36.16333333,9.47E+00,760.3333333,62.33333333,2.166666667,30,2.55E+00,35.07434326,35.07434326
10077,21-03-2016 16:20,70,0,21.13333333,35.4,19.6,36.5,21.7,35.2,20,35.2,19.2,41.09,11.7175,19.545,19.29,30.39,21.5,36.79,19.46333333,36.09,9.43E+00,760.2666667,62.66666667,2.333333333,32,2.60E+00,3.188310016,3.188310016
10078,21-03-2016 16:30,60,0,21.1,35.4,19.6,36.5,21.7,35.09,20,35.12666667,19.2,41.06,11.63,19.76333333,19.29,30.39,21.5,36.79,19.42666667,36.09,9.40E+00,760.2,63,2.5,34,2.65E+00,25.12414493,25.12414493
10079,21-03-2016 16:40,50,0,21.1,35.4,19.53333333,36.5,21.7,35.09,19.92666667,35.2,19.2,41.06,11.26,19.9,19.2,30.29,21.42666667,36.65666667,19.42666667,36.09,9.37E+00,760.1333333,63.33333333,2.666666667,36,2.70E+00,19.19749755,19.19749755
10080,21-03-2016 16:50,50,0,21.1,35.4,19.5,36.59,21.7,35,19.89,35.2,19.2,41.06,10.86666667,20.96666667,19.2,30.29,21.39,36.59,19.39,36.09,9.33E+00,760.0666667,63.66666667,2.833333333,38,2.75E+00,21.32081742,21.32081742
10081,21-03-2016 17:00,50,0,21.1,35.4,19.42666667,36.59,21.7,35,19.89,35.2,19.2,41,10.66,22.09666667,19.2,30.29,21.39,36.59,19.39,36.03,9.30E+00,760,64,3,40,2.80E+00,27.21950811,27.21950811
10082,21-03-2016 17:10,50,0,21.1,35.4,19.39,36.62666667,21.7,34.93333333,19.89,35.2,19.2,41,10.53333333,22.29,19.2,30.35666667,21.39,36.5,19.39,36,9.22E+00,760.0333333,65.16666667,2.833333333,38.16666667,2.97E+00,32.18191033,32.18191033
10083,21-03-2016 17:20,50,10,21.1,35.4,19.39,36.7,21.7,35,19.89,35.2,19.2,41,10.26333333,23.16,19.2,30.39,21.39,36.5,19.39,36,9.13E+00,760.0666667,66.33333333,2.666666667,36.33333333,3.13E+00,39.55961934,39.55961934
10084,21-03-2016 17:30,50,0,21.06666667,35.36333333,19.35666667,36.7,21.7,34.95,19.89,35.23,19.2,40.9,10.19,24.23333333,19.2,30.72333333,21.29,36.5,19.39,36,9.05E+00,760.1,67.5,2.5,34.5,3.30E+00,42.34266988,42.34266988
10085,21-03-2016 17:40,40,30,21.06666667,35.49,19.29,36.83333333,21.63333333,34.79,19.89,35.29,19.2,40.9,10.1,25.09333333,19.29,31.16666667,21.29,36.5,19.39,36,8.97E+00,760.1333333,68.66666667,2.333333333,32.66666667,3.47E+00,3.63131552,3.63131552
10086,21-03-2016 17:50,40,20,21.1,35.82666667,19.29,36.9,21.63333333,34.73,19.99333333,35.83,19.2,40.93333333,10.03333333,26.02666667,19.29,31.175,21.29,36.46666667,19.32333333,36,8.88E+00,760.1666667,69.83333333,2.166666667,30.83333333,3.63E+00,43.00553212,43.00553212
10087,21-03-2016 18:00,60,30,21.1,35.96666667,19.29,36.96666667,21.6,34.79,20.4975,36.295,19.2,41,9.86,27.36333333,19.29,31.32666667,21.29,36.46666667,19.39,36,8.80E+00,760.2,71,2,29,3.80E+00,47.80823183,47.80823183
10088,21-03-2016 18:10,50,20,21.13333333,36,19.39,36.9,21.6,34.79,21.06333333,36.29,19.2,41,9.726666667,28.55666667,19.29,31.66333333,21.26,36.46666667,19.32333333,36,8.68E+00,760.1666667,71.16666667,2,30.83333333,3.72E+00,46.32095783,46.32095783
10089,21-03-2016 18:20,90,20,21.2,36,19.39,36.96666667,21.6,34.82666667,21.39,35.93,19.1,41,9.6,29.16666667,19.29,31.93,21.26,36.46666667,19.35666667,36,8.57E+00,760.1333333,71.33333333,2,32.66666667,3.63E+00,2.698182978,2.698182978
10090,21-03-2016 18:30,90,30,21.23,36.03,19.5,37.09,21.66666667,34.96666667,21.39,35.93,19.16666667,41.06,9.533333333,29.9,19.29,32.12666667,21.2,36.69333333,19.29,36,8.45E+00,760.1,71.5,2,34.5,3.55E+00,12.3204732,12.3204732
10091,21-03-2016 18:40,560,30,21.35666667,36.09,19.56666667,37.16333333,21.63333333,35.03,21.39,36.12666667,19.1,41.12666667,9.36,30.13333333,19.29,32.33333333,21.26,37.1,19.29,36,8.33E+00,760.0666667,71.66666667,2,36.33333333,3.47E+00,24.36848349,24.36848349
10092,21-03-2016 18:50,410,20,21.53333333,36.49,19.73,37.29,21.7,35.03,21.39,36.2,19.16666667,41.2,9.226666667,29.92666667,19.35666667,32.5,21.32333333,37.43333333,19.29,36,8.22E+00,760.0333333,71.83333333,2,38.16666667,3.38E+00,5.003169109,5.003169109
10093,21-03-2016 19:00,170,10,21.66666667,37.82333333,19.85666667,37.36333333,21.73,35.26666667,21.39,36.03,19.13333333,41.32666667,9.066666667,29.9,19.29,32.56,21.46333333,37.56,19.29,36.03,8.10E+00,760,72,2,40,3.30E+00,9.757962835,9.757962835
10094,21-03-2016 19:10,110,10,21.84,39.85,20.03333333,37.95666667,21.79,35.8,21.32333333,36.16333333,19.2,41.52666667,8.926666667,29.7,19.29,32.46666667,21.5,37.3,19.29,36.03,7.92E+00,759.9666667,73.5,1.833333333,37.66666667,3.40E+00,10.67857624,10.67857624
